                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                0.71165,                0.72221,                 1.0857,                0.53207,                0.65943,                0.59134,                0.34571,                 1.4291,                  1.512,                 2.0048,             0.00059714,             0.00059714,             0.00059714
                    145,                 0.6716,                0.69718,                 1.0432,                0.55048,                0.57653,                0.58502,                0.33635,                 1.4602,                 1.4739,                 1.9456,              0.0005955,              0.0005955,              0.0005955
                    146,                0.67843,                0.71791,                 1.0671,                0.51092,                0.67903,                 0.6232,                0.36626,                 1.4059,                 1.3945,                 1.8891,             0.00059385,             0.00059385,             0.00059385
                    147,                0.68094,                0.74612,                 1.0636,                0.58436,                0.60532,                0.62538,                0.38418,                 1.2766,                 1.4703,                 1.8106,              0.0005922,              0.0005922,              0.0005922
                    148,                0.68701,                0.72542,                 1.0648,                0.46786,                0.66452,                0.53514,                0.31054,                 1.6086,                 1.8857,                 2.0513,             0.00059055,             0.00059055,             0.00059055
                    149,                0.68789,                 0.7793,                 1.0748,                0.47858,                0.72858,                0.62646,                0.36637,                 1.2846,                 1.3893,                 1.8472,              0.0005889,              0.0005889,              0.0005889
                    150,                0.68583,                0.69031,                 1.0595,                0.51441,                0.69451,                 0.6352,                0.38634,                 1.3047,                 1.3335,                 1.8384,             0.00058725,             0.00058725,             0.00058725
                    151,                0.68159,                0.71815,                 1.0686,                0.44312,                 0.7494,                0.62633,                0.37027,                 1.4145,                 1.4796,                  1.948,              0.0005856,              0.0005856,              0.0005856
                    152,                0.67627,                0.68945,                 1.0388,                0.48251,                0.69624,                0.62193,                0.36846,                 1.3631,                 1.4191,                 1.8553,             0.00058395,             0.00058395,             0.00058395
                    153,                0.67269,                0.70146,                 1.0606,                0.45309,                0.58721,                0.57768,                0.33174,                 1.3808,                 1.5867,                 1.9339,              0.0005823,              0.0005823,              0.0005823
                    154,                0.66603,                0.69599,                 1.0349,                0.49554,                 0.7072,                0.63416,                0.36893,                 1.4439,                 1.3674,                 1.9241,             0.00058065,             0.00058065,             0.00058065
                    155,                0.68258,                 0.7386,                 1.0528,                0.53282,                0.66522,                0.61968,                0.36822,                 1.4813,                 1.3626,                 1.9413,               0.000579,               0.000579,               0.000579
                    156,                0.68363,                0.73707,                 1.0674,                0.51618,                0.76535,                0.60659,                 0.3602,                 1.4281,                 1.3099,                 1.9437,             0.00057735,             0.00057735,             0.00057735
                    157,                0.69991,                0.77189,                 1.0924,                0.52104,                0.72549,                0.59776,                 0.3451,                 1.4303,                 1.4441,                 1.9633,              0.0005757,              0.0005757,              0.0005757
                    158,                0.69496,                0.72664,                 1.0743,                0.61015,                0.54983,                0.61655,                0.37184,                 1.3542,                 1.4934,                 1.8764,             0.00057405,             0.00057405,             0.00057405
                    159,                0.68252,                0.67591,                 1.0423,                 0.5185,                0.58258,                0.62962,                0.35593,                 1.4179,                 1.4877,                 1.9647,              0.0005724,              0.0005724,              0.0005724
                    160,                0.68136,                0.70796,                 1.0536,                0.43216,                0.68387,                0.58055,                0.33699,                 1.4174,                 1.6624,                 1.9592,             0.00057075,             0.00057075,             0.00057075
                    161,                0.69599,                 0.7169,                 1.0638,                0.51103,                0.64325,                0.58739,                0.34048,                  1.413,                 1.6107,                 1.9767,             0.00056911,             0.00056911,             0.00056911
                    162,                0.67902,                0.68713,                 1.0625,                0.55174,                0.62644,                0.63756,                0.37132,                 1.2877,                 1.4019,                 1.8886,             0.00056746,             0.00056746,             0.00056746
                    163,                0.64711,                0.65477,                 1.0194,                0.48276,                0.71092,                0.63446,                0.37746,                   1.41,                 1.4515,                 1.9172,             0.00056581,             0.00056581,             0.00056581
                    164,                0.67135,                0.68632,                 1.0335,                0.46979,                0.69411,                0.56489,                0.32951,                 1.4421,                 1.4615,                 1.9653,             0.00056416,             0.00056416,             0.00056416
                    165,                0.66453,                0.72521,                 1.0542,                  0.546,                0.68704,                0.64442,                0.36125,                 1.5704,                 1.4134,                 2.0623,             0.00056251,             0.00056251,             0.00056251
                    166,                0.67907,                0.71231,                 1.0528,                0.50473,                0.70103,                0.60327,                0.34527,                 1.5368,                 1.5208,                 2.0423,             0.00056086,             0.00056086,             0.00056086
                    167,                0.67323,                0.73536,                 1.0729,                0.44886,                0.74283,                 0.6166,                0.36148,                 1.4305,                 1.5315,                 1.9491,             0.00055921,             0.00055921,             0.00055921
                    168,                0.65844,                0.69257,                   1.05,                0.48175,                0.65937,                0.64036,                0.36464,                 1.4529,                 1.3902,                 2.0243,             0.00055756,             0.00055756,             0.00055756
                    169,                0.66365,                0.67379,                 1.0262,                 0.4729,                0.68291,                0.55431,                0.33941,                 1.3926,                 1.4328,                 1.8855,             0.00055591,             0.00055591,             0.00055591
                    170,                0.66695,                0.67653,                 1.0484,                0.49559,                0.68349,                0.61456,                0.36672,                 1.4447,                 1.4721,                 1.9166,             0.00055426,             0.00055426,             0.00055426
                    171,                0.65767,                0.69229,                 1.0514,                0.49911,                0.65352,                0.55845,                0.32388,                 1.3409,                 1.6585,                 1.9078,             0.00055261,             0.00055261,             0.00055261
                    172,                0.67059,                0.72216,                 1.0576,                0.57013,                0.53292,                0.56186,                0.34142,                 1.4075,                 1.7136,                 1.8853,             0.00055096,             0.00055096,             0.00055096
                    173,                0.67782,                 0.6962,                 1.0871,                0.48258,                0.64597,                0.61881,                0.36105,                 1.2726,                 1.5282,                 1.8758,             0.00054931,             0.00054931,             0.00054931
                    174,                0.67928,                 0.6784,                 1.0704,                0.49671,                0.70465,                0.60568,                 0.3646,                 1.3825,                 1.5068,                 1.8484,             0.00054766,             0.00054766,             0.00054766
                    175,                0.66896,                0.69674,                 1.0498,                0.54055,                0.66184,                 0.6481,                0.37086,                  1.506,                 1.3706,                 2.0031,             0.00054601,             0.00054601,             0.00054601
                    176,                0.66955,                0.65696,                 1.0527,                 0.4767,                0.68054,                0.60457,                0.36358,                 1.4098,                  1.439,                 1.9056,             0.00054437,             0.00054437,             0.00054437
                    177,                0.65703,                0.66315,                 1.0346,                0.48157,                0.76372,                0.64665,                0.38503,                 1.4856,                 1.3454,                 1.9131,             0.00054272,             0.00054272,             0.00054272
                    178,                0.65959,                0.63545,                 1.0401,                0.48757,                0.72308,                0.64119,                0.38391,                 1.4065,                 1.3547,                 1.8616,             0.00054107,             0.00054107,             0.00054107
                    179,                0.63696,                0.61905,                 1.0254,                0.46814,                0.67621,                0.58771,                0.34674,                 1.4701,                 1.5258,                 1.9567,             0.00053942,             0.00053942,             0.00053942
                    180,                0.67031,                0.66744,                 1.0416,                0.47528,                0.69518,                0.58788,                 0.3499,                 1.4339,                 1.4482,                 1.9015,             0.00053777,             0.00053777,             0.00053777
                    181,                0.66031,                0.65298,                   1.01,                0.48608,                0.71853,                0.64636,                0.37514,                 1.3655,                 1.2995,                 1.8895,             0.00053612,             0.00053612,             0.00053612
                    182,                0.67792,                0.67484,                 1.0548,                0.66104,                0.52082,                0.65697,                0.38924,                 1.3486,                 1.3011,                 1.9182,             0.00053447,             0.00053447,             0.00053447
                    183,                0.66392,                0.64721,                 1.0378,                0.55591,                0.67194,                0.64789,                0.36762,                 1.4697,                  1.371,                 2.0068,             0.00053282,             0.00053282,             0.00053282
                    184,                0.66669,                0.64456,                 1.0411,                0.52077,                0.69293,                 0.5887,                0.33141,                 1.3605,                 1.5886,                 1.9537,             0.00053117,             0.00053117,             0.00053117
                    185,                0.66847,                 0.6404,                 1.0491,                0.62026,                0.53553,                0.59635,                0.34676,                 1.4307,                 1.6174,                 1.9453,             0.00052952,             0.00052952,             0.00052952
                    186,                0.63635,                0.62286,                 1.0257,                0.50647,                0.61515,                0.62104,                 0.3514,                 1.3409,                 1.6362,                 1.9414,             0.00052787,             0.00052787,             0.00052787
                    187,                0.66593,                0.67027,                 1.0642,                0.49349,                0.76882,                0.63796,                0.39479,                 1.2949,                 1.3213,                 1.8061,             0.00052622,             0.00052622,             0.00052622
                    188,                0.62193,                0.64854,                 1.0538,                0.52499,                0.72421,                0.64069,                0.37996,                 1.4254,                 1.3446,                 1.9704,             0.00052457,             0.00052457,             0.00052457
                    189,                0.67099,                0.69446,                 1.0461,                0.51464,                0.72791,                0.64639,                0.38995,                 1.3576,                 1.3403,                 1.9508,             0.00052292,             0.00052292,             0.00052292
                    190,                0.65426,                0.65275,                 1.0329,                0.50735,                0.69058,                 0.6341,                0.37492,                 1.3687,                 1.4587,                 1.9762,             0.00052127,             0.00052127,             0.00052127
                    191,                0.65304,                0.65818,                 1.0461,                0.44718,                0.70927,                0.61864,                0.36589,                 1.4334,                 1.4014,                 1.9465,             0.00051963,             0.00051963,             0.00051963
                    192,                0.66591,                0.66821,                 1.0731,                0.48609,                0.70001,                0.60808,                0.37558,                 1.3066,                 1.5242,                 1.8659,             0.00051798,             0.00051798,             0.00051798
                    193,                0.67312,                0.66009,                 1.0329,                0.50622,                0.57293,                0.54097,                0.31417,                 1.2488,                 1.8417,                 1.9051,             0.00051633,             0.00051633,             0.00051633
                    194,                 0.6646,                0.62098,                 1.0458,                0.44198,                0.79402,                0.62489,                0.35961,                 1.5199,                  1.383,                 2.0347,             0.00051468,             0.00051468,             0.00051468
                    195,                0.63729,                0.63242,                 1.0265,                0.55343,                0.65007,                0.65004,                0.37496,                  1.345,                 1.2868,                 1.9088,             0.00051303,             0.00051303,             0.00051303
                    196,                0.61238,                0.61492,                 1.0047,                0.57088,                0.68991,                0.63639,                0.36063,                 1.4803,                 1.4218,                 2.0329,             0.00051138,             0.00051138,             0.00051138
                    197,                0.63581,                0.60155,                 1.0245,                0.54709,                0.64932,                0.61866,                0.35716,                 1.5155,                 1.4946,                 2.0752,             0.00050973,             0.00050973,             0.00050973
                    198,                0.64375,                 0.6458,                 1.0607,                0.54221,                0.63198,                0.62103,                0.38755,                 1.2553,                 1.2896,                  1.879,             0.00050808,             0.00050808,             0.00050808
                    199,                0.63693,                0.60677,                 1.0333,                0.54283,                0.61903,                0.63269,                 0.3847,                 1.4022,                 1.4441,                 1.9395,             0.00050643,             0.00050643,             0.00050643
                    200,                0.66753,                 0.6441,                 1.0343,                 0.5908,                0.52665,                0.61746,                0.36416,                 1.4003,                 1.4906,                 1.9217,             0.00050478,             0.00050478,             0.00050478
                    201,                0.64959,                0.61239,                  1.049,                0.56158,                0.62897,                0.64279,                0.40082,                 1.3118,                 1.3674,                 1.8483,             0.00050313,             0.00050313,             0.00050313
                    202,                0.66525,                0.61666,                 1.0552,                0.48095,                0.74467,                0.63119,                0.37662,                 1.3897,                 1.3308,                 1.9802,             0.00050148,             0.00050148,             0.00050148
                    203,                0.65975,                0.59633,                 1.0397,                0.53701,                 0.6662,                 0.6374,                0.35766,                 1.4882,                 1.4533,                 2.0907,             0.00049983,             0.00049983,             0.00049983
                    204,                0.62841,                0.63583,                 1.0419,                0.52877,                0.67135,                0.65128,                0.38714,                 1.4506,                 1.3827,                 1.9852,             0.00049818,             0.00049818,             0.00049818
                    205,                 0.6252,                0.59102,                 1.0384,                0.61205,                0.55853,                0.64847,                0.38128,                 1.4731,                 1.4228,                 2.0288,             0.00049653,             0.00049653,             0.00049653
                    206,                0.64364,                0.63972,                   1.05,                0.48584,                0.74487,                0.64476,                0.38687,                  1.339,                  1.264,                 1.9015,             0.00049489,             0.00049489,             0.00049489
                    207,                0.65772,                0.61245,                 1.0586,                0.54565,                0.64805,                0.65473,                0.39265,                 1.3092,                 1.3379,                 1.8894,             0.00049324,             0.00049324,             0.00049324
                    208,                0.66266,                0.63691,                 1.0437,                0.58876,                0.52282,                 0.6229,                 0.3748,                 1.4468,                 1.4636,                 2.0098,             0.00049159,             0.00049159,             0.00049159
                    209,                0.66719,                0.63456,                  1.071,                 0.5245,                0.64493,                 0.6115,                 0.3707,                 1.3653,                  1.632,                 1.9834,             0.00048994,             0.00048994,             0.00048994
                    210,                0.63486,                0.65356,                 1.0335,                0.53384,                 0.7226,                0.67194,                0.41744,                 1.3615,                  1.304,                 1.9096,             0.00048829,             0.00048829,             0.00048829
                    211,                0.66486,                0.63146,                 1.0409,                0.54845,                  0.645,                0.64068,                0.40288,                 1.2854,                 1.3595,                  1.831,             0.00048664,             0.00048664,             0.00048664
                    212,                0.62217,                0.60546,                 1.0177,                0.46305,                0.66922,                0.58916,                0.36651,                 1.3027,                 1.7193,                   1.81,             0.00048499,             0.00048499,             0.00048499
                    213,                0.62727,                0.66714,                 1.0319,                0.55966,                0.70114,                 0.6159,                0.36506,                 1.5481,                 1.4317,                 2.0536,             0.00048334,             0.00048334,             0.00048334
                    214,                0.63345,                0.62255,                 1.0195,                0.55188,                0.67707,                0.63195,                0.36799,                 1.4824,                 1.4519,                 2.0505,             0.00048169,             0.00048169,             0.00048169
                    215,                  0.631,                0.60164,                 1.0049,                0.43733,                0.75003,                0.58371,                0.34145,                 1.5432,                  1.516,                  2.123,             0.00048004,             0.00048004,             0.00048004
                    216,                0.62396,                0.60812,                 1.0209,                0.54554,                0.64011,                 0.6589,                0.39531,                  1.332,                 1.3603,                 1.9376,             0.00047839,             0.00047839,             0.00047839
                    217,                0.61509,                0.57655,                 1.0137,                0.70642,                0.50342,                0.62032,                 0.3627,                 1.3369,                 1.5833,                 1.9312,             0.00047674,             0.00047674,             0.00047674
                    218,                0.60723,                0.57486,                 1.0034,                0.56137,                0.60913,                0.63031,                0.35059,                 1.6417,                 1.5296,                 2.1941,             0.00047509,             0.00047509,             0.00047509
                    219,                0.62829,                0.58957,                 1.0066,                0.60576,                0.58003,                0.62751,                0.35696,                 1.5279,                 1.4629,                 2.0886,             0.00047344,             0.00047344,             0.00047344
                    220,                0.64338,                0.56796,                 1.0115,                0.43288,                0.75746,                0.58883,                0.36114,                 1.4077,                 1.6317,                 1.9288,             0.00047179,             0.00047179,             0.00047179
                    221,                0.62572,                0.59504,                 1.0207,                0.54966,                0.63618,                0.65385,                0.39501,                 1.3975,                 1.4357,                 1.8653,             0.00047015,             0.00047015,             0.00047015
                    222,                0.62121,                0.63504,                 1.0422,                0.46937,                0.78301,                0.60622,                0.35334,                 1.5244,                 1.4595,                 2.0192,              0.0004685,              0.0004685,              0.0004685
                    223,                0.64703,                0.62803,                  1.016,                0.50876,                0.70793,                0.60545,                0.33879,                 1.5563,                 1.5664,                 2.0903,             0.00046685,             0.00046685,             0.00046685
                    224,                0.63542,                0.61193,                 1.0188,                0.51177,                0.71602,                0.62337,                 0.3732,                 1.3734,                 1.4111,                 1.9515,              0.0004652,              0.0004652,              0.0004652
                    225,                0.64435,                0.61278,                 1.0227,                0.49711,                0.67087,                0.59795,                0.36474,                  1.439,                 1.5194,                 1.9988,             0.00046355,             0.00046355,             0.00046355
                    226,                  0.638,                0.57985,                 1.0133,                0.48403,                0.67526,                0.61398,                0.35031,                 1.5649,                 1.5206,                 2.1487,              0.0004619,              0.0004619,              0.0004619
                    227,                0.61702,                0.59008,                 1.0335,                0.52739,                0.66149,                0.62933,                0.37984,                 1.3084,                 1.4573,                 1.9213,             0.00046025,             0.00046025,             0.00046025
                    228,                0.61981,                0.59236,                 1.0147,                0.53944,                0.67758,                 0.6468,                0.39774,                 1.3699,                 1.4722,                  1.896,              0.0004586,              0.0004586,              0.0004586
                    229,                0.63795,                0.58253,                 1.0131,                0.56552,                0.72424,                0.65644,                0.38983,                 1.4848,                 1.3081,                 1.9665,             0.00045695,             0.00045695,             0.00045695
                    230,                0.62619,                0.58254,                 1.0081,                0.57544,                0.67637,                0.65061,                0.38779,                 1.3777,                 1.4093,                 1.9296,              0.0004553,              0.0004553,              0.0004553
                    231,                0.64323,                0.64631,                 1.0496,                0.54148,                0.72866,                0.68053,                0.41409,                 1.3551,                 1.3681,                 1.8791,             0.00045365,             0.00045365,             0.00045365
                    232,                0.64788,                0.59471,                 1.0133,                0.50139,                0.72985,                0.65828,                0.39463,                 1.4303,                 1.3285,                 1.9685,               0.000452,               0.000452,               0.000452
                    233,                0.63732,                0.57381,                 1.0157,                0.53812,                0.65024,                0.64738,                0.39111,                  1.397,                 1.4192,                 1.9195,             0.00045035,             0.00045035,             0.00045035
                    234,                0.60532,                0.57608,                  1.005,                0.51766,                 0.6668,                0.63741,                0.37413,                 1.4876,                 1.3937,                 1.9973,              0.0004487,              0.0004487,              0.0004487
                    235,                0.64148,                0.58208,                 1.0194,                 0.5824,                0.71244,                0.65934,                 0.3779,                 1.4855,                 1.3475,                 2.0196,             0.00044705,             0.00044705,             0.00044705
                    236,                0.65814,                0.57982,                  1.029,                0.45739,                0.70605,                0.61833,                0.35342,                 1.5103,                 1.6289,                 2.0102,             0.00044541,             0.00044541,             0.00044541
                    237,                0.60979,                0.56746,                0.99719,                0.56157,                0.56406,                0.62957,                 0.3726,                 1.3709,                 1.4503,                 1.8979,             0.00044376,             0.00044376,             0.00044376
                    238,                0.61696,                0.59592,                 1.0356,                0.49411,                0.67475,                0.61912,                0.37875,                 1.3236,                 1.4202,                  1.876,             0.00044211,             0.00044211,             0.00044211
                    239,                0.61747,                0.56549,                 1.0175,                0.70468,                0.46732,                0.62154,                0.36953,                 1.3705,                  1.523,                 1.9445,             0.00044046,             0.00044046,             0.00044046
                    240,                0.60405,                0.55714,                0.99806,                0.49907,                0.71589,                0.65744,                0.39113,                 1.4401,                 1.4716,                 1.9515,             0.00043881,             0.00043881,             0.00043881
                    241,                 0.6176,                0.58489,                 1.0014,                0.53949,                0.75878,                0.67837,                0.40688,                 1.3473,                 1.3866,                 1.8989,             0.00043716,             0.00043716,             0.00043716
                    242,                0.59964,                0.56697,                 1.0063,                0.56233,                0.73415,                0.66979,                0.40981,                 1.4296,                 1.3149,                 1.9734,             0.00043551,             0.00043551,             0.00043551
                    243,                0.62396,                0.59172,                 1.0056,                 0.6185,                 0.5638,                0.64504,                0.37852,                 1.4546,                 1.4062,                 2.0072,             0.00043386,             0.00043386,             0.00043386
                    244,                0.62736,                0.60462,                 1.0382,                0.47405,                0.66229,                0.58244,                0.35249,                 1.3568,                 1.7285,                 1.9133,             0.00043221,             0.00043221,             0.00043221
                    245,                0.62104,                0.53293,                  1.017,                 0.5151,                0.66203,                0.59468,                0.37417,                 1.3572,                 1.5624,                 1.8912,             0.00043056,             0.00043056,             0.00043056
                    246,                0.63232,                0.56887,                 1.0253,                 0.4928,                 0.6633,                0.64395,                0.37803,                 1.3587,                 1.5539,                 1.9498,             0.00042891,             0.00042891,             0.00042891
                    247,                0.61977,                0.60272,                 1.0261,                0.54494,                0.59828,                0.65801,                0.39679,                 1.4186,                 1.4555,                 1.9643,             0.00042726,             0.00042726,             0.00042726
                    248,                0.58168,                0.55149,                0.99346,                0.55916,                0.66946,                0.65339,                0.38745,                   1.29,                 1.3852,                  1.853,             0.00042561,             0.00042561,             0.00042561
                    249,                0.59934,                0.54441,                0.99731,                 0.5025,                0.73404,                0.62769,                0.37199,                 1.3793,                 1.4175,                 1.8866,             0.00042396,             0.00042396,             0.00042396
                    250,                0.60781,                0.58647,                 1.0059,                 0.6193,                0.59079,                0.64102,                0.38243,                 1.4204,                 1.3883,                 1.9365,             0.00042231,             0.00042231,             0.00042231
                    251,                0.59759,                0.55353,                 1.0076,                0.58347,                0.62626,                0.63678,                0.37774,                 1.4551,                 1.4675,                 1.9981,             0.00042066,             0.00042066,             0.00042066
                    252,                0.62043,                 0.5567,                 1.0326,                0.56889,                0.65864,                0.63664,                0.38358,                 1.4509,                 1.4451,                 1.9718,             0.00041902,             0.00041902,             0.00041902
                    253,                0.61791,                0.53426,                0.99747,                0.53918,                0.64691,                0.63828,                0.37592,                 1.4331,                 1.5083,                 1.9906,             0.00041737,             0.00041737,             0.00041737
                    254,                0.62072,                0.55735,                 1.0165,                0.50926,                0.62535,                0.60411,                0.35729,                 1.5029,                 1.5767,                  2.005,             0.00041572,             0.00041572,             0.00041572
                    255,                0.61471,                0.53796,                 1.0066,                 0.6455,                0.55403,                0.64123,                0.37827,                 1.3667,                 1.4507,                 1.9269,             0.00041407,             0.00041407,             0.00041407
                    256,                0.63215,                0.55107,                 1.0112,                0.68732,                0.60368,                0.70231,                0.40654,                 1.5016,                 1.2847,                 2.0284,             0.00041242,             0.00041242,             0.00041242
                    257,                0.62751,                0.54734,                 1.0196,                0.67223,                0.61755,                0.68864,                0.40151,                 1.4844,                 1.3787,                 2.0043,             0.00041077,             0.00041077,             0.00041077
                    258,                0.60618,                0.55789,                 1.0202,                0.55674,                0.72177,                0.64224,                0.38213,                 1.3333,                 1.5477,                 1.9124,             0.00040912,             0.00040912,             0.00040912
                    259,                0.62726,                0.55953,                  1.014,                0.54101,                0.65091,                0.59403,                0.35191,                 1.4908,                  1.565,                 2.0465,             0.00040747,             0.00040747,             0.00040747
                    260,                0.59832,                0.53501,                 1.0022,                0.62723,                0.54037,                 0.6335,                0.37966,                 1.4342,                 1.5198,                 1.9977,             0.00040582,             0.00040582,             0.00040582
                    261,                0.59469,                0.53316,                      1,                0.66622,                0.55658,                 0.6553,                0.39217,                 1.5058,                 1.4079,                 2.1001,             0.00040417,             0.00040417,             0.00040417
                    262,                0.58741,                0.54814,                0.99442,                0.57318,                0.71839,                0.67599,                0.38523,                 1.5133,                 1.3467,                 2.1182,             0.00040252,             0.00040252,             0.00040252
                    263,                0.60215,                0.55533,                0.99785,                0.48825,                0.76726,                 0.6598,                0.37105,                 1.5438,                 1.3998,                  2.114,             0.00040087,             0.00040087,             0.00040087
                    264,                0.59298,                0.54285,                0.99099,                0.55305,                0.68681,                0.66878,                 0.4004,                 1.3491,                 1.3621,                 1.8925,             0.00039922,             0.00039922,             0.00039922
                    265,                0.59141,                0.55808,                0.99085,                0.54141,                 0.6773,                0.62558,                0.38433,                 1.3516,                 1.4914,                  1.918,             0.00039757,             0.00039757,             0.00039757
                    266,                0.60509,                 0.5664,                  1.004,                0.51361,                0.64476,                0.62078,                0.36804,                 1.5027,                 1.6503,                 2.0888,             0.00039592,             0.00039592,             0.00039592
                    267,                0.59504,                0.52433,                0.99829,                0.49248,                0.65964,                0.62652,                0.38092,                 1.3633,                 1.5942,                  1.967,             0.00039428,             0.00039428,             0.00039428
                    268,                0.58769,                0.54031,                 1.0002,                0.49434,                0.70663,                0.63729,                0.38583,                 1.4331,                 1.4748,                 2.0013,             0.00039263,             0.00039263,             0.00039263
                    269,                  0.608,                 0.5304,                 1.0053,                0.58295,                0.60599,                0.63636,                0.37643,                 1.4315,                  1.539,                 2.0031,             0.00039098,             0.00039098,             0.00039098
                    270,                0.60741,                 0.5358,                 1.0124,                0.48924,                0.70484,                0.61934,                0.36725,                 1.4909,                 1.6181,                 2.0385,             0.00038933,             0.00038933,             0.00038933
                    271,                0.61383,                0.55068,                  1.012,                  0.524,                0.60728,                0.61812,                0.37537,                 1.4927,                 1.5155,                  2.022,             0.00038768,             0.00038768,             0.00038768
                    272,                 0.5856,                0.52136,                0.98518,                0.59761,                0.60942,                0.62263,                0.37517,                 1.3987,                 1.7607,                 2.0016,             0.00038603,             0.00038603,             0.00038603
                    273,                0.59499,                0.55978,                 1.0217,                0.57214,                0.65705,                 0.6627,                0.40195,                 1.5079,                 1.3983,                 2.0985,             0.00038438,             0.00038438,             0.00038438
                    274,                0.59422,                0.54259,                0.99105,                  0.522,                0.64108,                0.62973,                0.38816,                 1.4924,                 1.3937,                 2.0364,             0.00038273,             0.00038273,             0.00038273
                    275,                0.61344,                0.57779,                 1.0213,                0.57497,                0.57229,                0.64147,                0.38526,                 1.3853,                 1.6204,                 1.9525,             0.00038108,             0.00038108,             0.00038108
                    276,                0.60576,                0.57554,                 1.0173,                0.55151,                0.60177,                0.61058,                0.35612,                 1.4916,                 1.5574,                  2.071,             0.00037943,             0.00037943,             0.00037943
                    277,                0.57636,                0.53636,                0.98673,                0.58016,                0.59442,                0.57603,                0.34213,                 1.4415,                 1.6344,                 1.9944,             0.00037778,             0.00037778,             0.00037778
                    278,                0.57441,                  0.531,                0.98582,                0.51083,                0.73097,                0.60983,                 0.3636,                 1.4931,                 1.5631,                 1.9854,             0.00037613,             0.00037613,             0.00037613
                    279,                0.58154,                 0.5344,                0.99957,                0.53778,                0.66131,                0.61895,                0.37588,                   1.35,                 1.5483,                 1.8927,             0.00037448,             0.00037448,             0.00037448
                    280,                0.59063,                0.53526,                0.98618,                0.52008,                0.70362,                0.63699,                0.37833,                 1.4674,                 1.4397,                 1.9987,             0.00037283,             0.00037283,             0.00037283
                    281,                0.58782,                0.52805,                0.99929,                0.61087,                 0.5551,                0.64607,                0.38278,                 1.4761,                 1.4233,                 2.0474,             0.00037118,             0.00037118,             0.00037118
                    282,                0.59921,                0.52582,                  1.013,                0.51563,                0.65624,                 0.6459,                0.39049,                 1.3984,                 1.6497,                 1.9993,             0.00036954,             0.00036954,             0.00036954
                    283,                0.57246,                0.50318,                 1.0005,                0.46998,                0.69621,                0.59857,                0.35872,                  1.426,                 1.7062,                  2.026,             0.00036789,             0.00036789,             0.00036789
                    284,                0.59316,                0.52278,                0.99428,                0.55997,                 0.6383,                0.63191,                0.37485,                 1.4053,                 1.4943,                 2.0056,             0.00036624,             0.00036624,             0.00036624
                    285,                0.59869,                0.49815,                0.98957,                0.52942,                0.66922,                0.64901,                0.39283,                  1.364,                 1.4659,                 1.9517,             0.00036459,             0.00036459,             0.00036459
                    286,                0.60802,                0.52458,                 1.0035,                0.63899,                0.55738,                0.65491,                0.38075,                 1.3557,                   1.46,                 1.9543,             0.00036294,             0.00036294,             0.00036294
                    287,                0.58662,                0.53397,                0.99902,                0.57911,                0.67271,                0.65948,                0.39877,                 1.3811,                 1.4657,                 1.9518,             0.00036129,             0.00036129,             0.00036129
                    288,                0.59189,                0.50479,                0.98219,                0.49372,                0.70516,                0.65124,                0.37749,                 1.4908,                 1.5481,                 2.0357,             0.00035964,             0.00035964,             0.00035964
                    289,                0.59793,                0.53178,                 1.0067,                0.51554,                0.67302,                0.62106,                0.36752,                 1.5119,                 1.5929,                 2.0534,             0.00035799,             0.00035799,             0.00035799
                    290,                0.59864,                  0.536,                 1.0033,                0.57059,                0.64851,                0.65249,                0.39679,                 1.4333,                 1.5019,                 1.9921,             0.00035634,             0.00035634,             0.00035634
                    291,                0.59395,                0.50435,                 0.9983,                0.61992,                0.70841,                0.69245,                0.40996,                 1.4165,                  1.382,                 1.9898,             0.00035469,             0.00035469,             0.00035469
                    292,                0.60263,                0.56978,                 1.0025,                0.64402,                0.65432,                 0.6482,                0.36869,                 1.4739,                 1.4064,                 2.0661,             0.00035304,             0.00035304,             0.00035304
                    293,                0.59008,                 0.5356,                 1.0049,                0.54894,                0.67131,                 0.6437,                 0.3792,                 1.3971,                 1.5015,                  1.993,             0.00035139,             0.00035139,             0.00035139
                    294,                0.58169,                0.49244,                0.99175,                 0.5302,                0.63766,                0.63565,                0.37937,                 1.3373,                 1.6603,                 1.9957,             0.00034974,             0.00034974,             0.00034974
                    295,                0.57841,                0.51321,                0.99275,                0.50726,                0.67069,                0.64449,                0.37416,                 1.4955,                 1.5721,                 2.1017,             0.00034809,             0.00034809,             0.00034809
                    296,                0.57703,                0.52001,                0.99168,                0.47816,                 0.7206,                 0.6021,                0.35094,                 1.4344,                  1.613,                 2.0183,             0.00034644,             0.00034644,             0.00034644
                    297,                0.56923,                0.51004,                  1.002,                0.60698,                0.59456,                0.65347,                0.38092,                 1.4049,                 1.5797,                 2.0034,              0.0003448,              0.0003448,              0.0003448
                    298,                0.55884,                 0.4797,                 0.9658,                0.61261,                0.60406,                0.63575,                0.37705,                 1.4947,                 1.6141,                 2.0661,             0.00034315,             0.00034315,             0.00034315
